180,0.00507594386544489,0.00476023875238054,0.00457179950159059,0.0199675779619348,0.0241272309015955,0.582487949304096,0.337801270739379,0.0212079889735788
185,0.00787664819529772,0.0154882385795074,0.0152991722736791,0.0263941520313388,0.0168725455848118,0.568843037431245,0.319310548671133,0.0299156572329871
190,0.00785871881808168,0.00519537699831759,0.00641782790517357,0.0288383049475915,0.0170689868680574,0.580970869628562,0.342588237686306,0.0110616771479095
195,0.00971544067713372,0.00308797906805062,0.0187034795383913,0.029692106780311,0.0123804405226693,0.591769259394449,0.328734398784467,0.00591689523452793
200,0.010933392929959,0.01180157935229,0.0151056893971398,0.0066922681761665,0.00332862412312437,0.601444551984865,0.336210424430736,0.0144834696057201
205,0.00780532391278748,0.00111586323552507,0.00666478781611762,0.0106778261238713,0.00464873302316462,0.611416799915374,0.34345242594131,0.0142182400318501
210,0.00723006394149479,0.00398990681956034,0.00634316559477546,0.0188721926141243,0.0155463991483478,0.583482429179165,0.342251858213683,0.0222839844888491
215,0.00907691711727607,0.00456299920814658,0.005829982061581,0.00357939203427533,0.000968758386340556,0.622053649671842,0.339408911589455,0.0145193899310832
220,0.00497291271331122,0.00437953161048036,0.0141417540178768,0.0219728390807088,0.000139341495572138,0.583095865555694,0.351409292120685,0.0198884634056715
225,0.00100616907427288,0.0157362298090209,7.79833672652712e-05,0.0143103055722991,0.0144963173494002,0.589434807232522,0.346687430038549,0.0182507575566707
230,7.47988673386467e-05,0.00341498485561513,0.00452228463992734,0.000791527783304648,0.00147407845967924,0.617332429008647,0.340940493035487,0.0314494033500013
235,0.0121466813810446,0.00382583886146222,0.0153076923286387,0.00997201849827315,0.00526804280867039,0.579815240268511,0.347929159542931,0.0257353263104689
240,1.02770614991059e-05,0.000592764739334948,0.00849847666420798,4.09974959855504e-05,0.00666186263667546,0.610265068488783,0.347831955070694,0.0260985978428202
